Start	End	ConsistencyIndex	Counts	MinimumNumberChangesOnTree
2839036	2839037	0.2	176:211	5
2839049	2839050	0.14285714285714285	231:156	7
2839056	2839057	0.14285714285714285	238:149	7
2839080	2839081	0.25	275:112	4
2839092	2839093	0.3333333333333333	277:110	3
2839100	2839101	0.25	280:107	4
2839122	2839123	0.5	359:28	2
2839130	2839131	0.5	351:36	2
2839132	2839133	0.5	352:35	2
2839137	2839138	0.5	322:65	2
2839140	2839141	0.16666666666666666	328:59	6
2839144	2839145	0.2	329:58	5
2839151	2839152	0.2	329:58	5
2839160	2839161	0.3333333333333333	349:38	3
2839167	2839168	0.25	347:40	4
2839178	2839179	0.16666666666666666	323:64	6
2839190	2839191	0.16666666666666666	325:62	6
2839195	2839196	0.25	332:55	4
2839265	2839266	0.2	211:176	5
2839295	2839296	0.3333333333333333	347:40	3
2839316	2839317	0.125	280:107	8
2839328	2839329	0.3333333333333333	378:9	3
2839334	2839335	0.5	382:5	2
2839355	2839356	0.5	349:38	2
2839373	2839374	0.16666666666666666	218:169	6
2839379	2839380	0.3333333333333333	380:7	3
2839381	2839382	0.125	259:128	8
2839420	2839421	0.3333333333333333	263:124	3
2839435	2839436	0.3333333333333333	263:124	3
2839511	2839512	0.5	382:5	2
2839514	2839515	0.5	380:7	2
2839551	2839552	0.25	249:138	4
2839560	2839561	0.5	382:5	2
2839588	2839589	0.25	346:41	4
2839593	2839594	0.3333333333333333	304:83	3
2839629	2839630	0.25	341:46	4
2839630	2839631	0.5	380:7	2
2839642	2839643	0.2	258:129	5
2839664	2839665	0.3333333333333333	304:83	3
2839679	2839680	0.3333333333333333	372:15	3
2839685	2839686	0.047619047619047616	364:23	21
2840221	2840222	0.2	280:107	5
2840228	2840229	0.14285714285714285	282:105	7
2840233	2840234	0.125	299:88	8
2840248	2840249	0.5	354:33	2
2840252	2840253	0.5	349:38	2
2840254	2840255	0.2	296:91	5
2840260	2840261	0.25	239:148	4
2840266	2840267	0.5	277:110	2
2840301	2840302	0.25	279:108	4
2840305	2840306	0.1	370:17	10
2840314	2840315	0.5	277:110	2
2840321	2840322	0.5	311:76	2
2840329	2840330	0.5	277:110	2
2840339	2840340	0.5	366:21	2
2840360	2840361	0.5	311:76	2
2840371	2840372	0.5	277:110	2
2840383	2840384	0.3333333333333333	294:93	3
2840401	2840402	0.5	277:110	2
2840419	2840420	0.5	277:110	2
2840431	2840432	0.5	277:110	2
2840437	2840438	0.3333333333333333	169:218	3
2840449	2840450	0.5	277:110	2
2840467	2840468	0.5	277:110	2
2840473	2840474	0.5	277:110	2
2840485	2840486	0.5	277:110	2
2840506	2840507	0.5	277:110	2
2840518	2840519	0.5	277:110	2
2840536	2840537	0.5	277:110	2
2840545	2840546	0.3333333333333333	278:109	3
2840560	2840561	0.5	277:110	2
2840572	2840573	0.5	277:110	2
2840581	2840582	0.25	184:203	4
2840590	2840591	0.3333333333333333	280:107	3
2840617	2840618	0.5	277:110	2
2840632	2840633	0.5	277:110	2
2840641	2840642	0.5	277:110	2
2840653	2840654	0.5	277:110	2
2840659	2840660	0.5	352:35	2
2840662	2840663	0.3333333333333333	312:75	3
2840674	2840675	0.3333333333333333	280:107	3
2840689	2840690	0.5	277:110	2
2840695	2840696	0.3333333333333333	278:109	3
2840704	2840705	0.5	277:110	2
2840713	2840714	0.5	277:110	2
2840734	2840735	0.5	308:79	2
2840740	2840741	0.5	308:79	2
2840761	2840762	0.5	277:110	2
2840767	2840768	0.3333333333333333	278:109	3
2840785	2840786	0.25	245:142	4
2840791	2840792	0.25	245:142	4
2840797	2840798	0.5	277:110	2
2840806	2840807	0.5	277:110	2
2840824	2840825	0.1	325:62	10
2840833	2840834	0.0625	333:54	16
2840842	2840843	0.0625	333:54	16
2840854	2840855	0.047619047619047616	350:37	21
2840866	2840867	0.058823529411764705	362:25	17
2840875	2840876	0.09090909090909091	370:17	11
2840881	2840882	0.1111111111111111	323:64	9
2840890	2840891	0.25	311:76	4
2840893	2840894	0.16666666666666666	319:68	6
2840902	2840903	0.3333333333333333	316:71	3
2840905	2840906	0.3333333333333333	368:19	3
2840920	2840921	0.3333333333333333	319:68	3
2840935	2840936	0.3333333333333333	314:73	3
2840953	2840954	0.5	311:76	2
2840962	2840963	0.3333333333333333	314:73	3
2840977	2840978	0.5	311:76	2
2840986	2840987	0.5	311:76	2
2840995	2840996	0.5	311:76	2
2841016	2841017	0.5	311:76	2
2841025	2841026	0.3333333333333333	328:59	3
2841043	2841044	0.5	344:43	2
2841058	2841059	0.5	344:43	2
2841073	2841074	0.3333333333333333	310:77	3
2841079	2841080	0.5	341:46	2
2841097	2841098	0.3333333333333333	310:77	3
2841112	2841113	0.3333333333333333	310:77	3
2841124	2841125	0.3333333333333333	310:77	3
2841136	2841137	0.3333333333333333	313:74	3
2841145	2841146	0.25	225:162	4
2841172	2841173	0.3333333333333333	328:59	3
2841193	2841194	0.25	337:50	4
2841199	2841200	0.3333333333333333	328:59	3
2841220	2841221	0.5	270:117	2
2841241	2841242	0.3333333333333333	294:93	3
2841265	2841266	0.3333333333333333	328:59	3
2841271	2841272	0.5	344:43	2
2841289	2841290	0.5	349:38	2
2841295	2841296	0.3333333333333333	328:59	3
2841312	2841313	0.3333333333333333	328:59	3
2841345	2841346	0.3333333333333333	328:59	3
2841367	2841368	0.3333333333333333	312:75	3
2841377	2841378	0.3333333333333333	328:59	3
2841397	2841398	0.3333333333333333	294:93	3
2841403	2841404	0.3333333333333333	328:59	3
2841409	2841410	0.3333333333333333	328:59	3
2841418	2841419	0.16666666666666666	283:104	6
2841424	2841425	0.5	311:76	2
2841433	2841434	0.3333333333333333	328:59	3
2841451	2841452	0.2	266:121	5
2841458	2841459	0.5	349:38	2
2841466	2841467	0.2	266:121	5
2841499	2841500	0.5	311:76	2
2841505	2841506	0.5	311:76	2
2841511	2841512	0.5	311:76	2
2841518	2841519	0.25	243:144	4
2841535	2841536	0.5	311:76	2
2841541	2841542	0.2	342:45	5
2841571	2841572	0.5	311:76	2
2841586	2841587	0.5	311:76	2
2841616	2841617	0.5	167:220	2
2841625	2841626	0.3333333333333333	304:83	3
2841640	2841641	0.5	311:76	2
2841658	2841659	0.5	311:76	2
2841670	2841671	0.3333333333333333	272:115	3
2841694	2841695	0.5	311:76	2
2841700	2841701	0.5	311:76	2
2841715	2841716	0.5	311:76	2
2841718	2841719	0.5	382:5	2
2841754	2841755	0.5	342:45	2
2841772	2841773	0.5	340:47	2
2841775	2841776	0.5	382:5	2
2841790	2841791	0.5	340:47	2
2841796	2841797	0.3333333333333333	341:46	3
2841808	2841809	0.5	340:47	2
2841814	2841815	0.25	344:43	4
2841820	2841821	0.25	342:45	4
2841826	2841827	0.09090909090909091	317:70	11
2841848	2841849	0.08333333333333333	320:67	12
2841862	2841863	0.2	273:114	5
2841883	2841884	0.2	353:34	5
2841892	2841893	0.5	379:8	2
2841907	2841908	0.07692307692307693	367:20	13
2841917	2841918	0.5	371:16	2
2841928	2841929	0.08333333333333333	371:16	12
2841940	2841941	0.09090909090909091	375:12	11
2841946	2841947	0.3333333333333333	318:69	3
2841952	2841953	0.1111111111111111	377:10	9
2841967	2841968	0.09090909090909091	374:13	11
2841979	2841980	0.125	316:71	8
2841985	2841986	0.2	313:74	5
2841994	2841995	0.2	174:213	5
2842013	2842014	0.3333333333333333	307:80	3
2842030	2842031	0.5	308:79	2
2842051	2842052	0.5	351:36	2
2842054	2842055	0.3333333333333333	311:76	3
2842066	2842067	0.3333333333333333	311:76	3
2842072	2842073	0.5	278:109	2
2842075	2842076	0.5	382:5	2
2842078	2842079	0.3333333333333333	271:116	3
2842129	2842130	0.25	243:144	4
2842163	2842164	0.5	306:81	2
2842169	2842170	0.5	306:81	2
2842192	2842193	0.5	306:81	2
2842203	2842204	0.5	306:81	2
2842210	2842211	0.5	353:34	2
2842218	2842219	0.5	379:8	2
2842221	2842222	0.5	278:109	2
2842270	2842271	0.5	280:107	2
2842291	2842292	0.5	381:6	2
2842312	2842313	0.5	381:6	2
2842329	2842330	0.3333333333333333	275:112	3
2842339	2842340	0.5	383:4	2
2842360	2842361	0.25	170:217	4
2842366	2842367	0.25	212:175	4
2842378	2842379	0.25	209:178	4
2842383	2842384	0.3333333333333333	309:78	3
2842390	2842391	0.25	209:178	4
2842408	2842409	0.5	352:35	2
2842426	2842427	0.3333333333333333	351:36	3
2842474	2842475	0.5	352:35	2
2842476	2842477	0.25	345:42	4
2842486	2842487	0.5	352:35	2
2842523	2842524	0.25	345:42	4
2842576	2842577	0.3333333333333333	168:219	3
2842648	2842649	0.5	352:35	2
2842801	2842802	0.5	270:117	2
2842810	2842811	0.5	352:35	2
2842855	2842856	0.5	373:14	2
2842903	2842904	0.5	352:35	2
2842972	2842973	0.3333333333333333	321:66	3
2843025	2843026	0.5	272:115	2
2843082	2843083	0.16666666666666666	215:172	6
2843134	2843135	0.5	314:73	2
2843146	2843147	0.3333333333333333	353:34	3
2843242	2843243	0.25	227:160	4
2843266	2843267	0.25	209:178	4
2843296	2843297	0.5	352:35	2
2843323	2843324	0.2	341:46	5
2843332	2843333	0.5	361:26	2
2843344	2843345	0.25	170:217	4
2843374	2843375	0.5	361:26	2
2843464	2843465	0.25	170:217	4
2843497	2843498	0.2	266:121	5
2843524	2843525	0.5	381:6	2
2843575	2843576	0.5	380:7	2
2843587	2843588	0.25	209:178	4
2843596	2843597	0.2	296:91	5
2843635	2843636	0.5	369:18	2
2843674	2843675	0.5	381:6	2
2843695	2843696	0.3333333333333333	376:11	3
2843749	2843750	0.3333333333333333	348:39	3
2843750	2843751	0.2	288:99	5
2843760	2843761	0.25	325:62	4
2843761	2843762	0.5	380:7	2
2843860	2843861	0.2	236:151	5
2843872	2843873	0.2	247:140	5
2843877	2843878	0.5	381:6	2
2843893	2843894	0.5	385:2	2
2844003	2844004	0.25	209:178	4
2844171	2844172	0.5	349:38	2
2844175	2844176	0.2	341:46	5
2844193	2844194	0.2	341:46	5
2844322	2844323	0.14285714285714285	298:89	7
2844325	2844326	0.3333333333333333	316:71	3
2844370	2844371	0.5	379:8	2
2844424	2844425	0.5	361:26	2
2844438	2844439	0.5	369:18	2
2844498	2844499	0.2	339:48	5
2844745	2844746	0.5	380:7	2
2844767	2844768	0.5	374:13	2
2844792	2844793	0.5	383:4	2
2844795	2844796	0.2	357:30	5
2844805	2844806	0.5	349:38	2
2844812	2844813	0.2	355:32	5
2844820	2844821	0.2	335:52	5
2844825	2844826	0.25	356:31	4
2844833	2844834	0.14285714285714285	265:122	7
2844837	2844838	0.3333333333333333	359:28	3
2844854	2844855	0.25	322:65	4
2844863	2844864	0.3333333333333333	355:32	3
2844919	2844920	0.3333333333333333	277:110	3
2844977	2844978	0.5	350:37	2
2844983	2844984	0.5	337:50	2
2844984	2844985	0.14285714285714285	240:147	7
2845025	2845026	0.5	259:128	2
2845043	2845044	0.5	382:5	2
2845046	2845047	0.25	345:42	4
2845051	2845052	0.5	366:21	2
2845058	2845059	0.5	349:38	2
2845116	2845117	0.2	265:122	5
2845130	2845131	0.3333333333333333	336:51	3
2845132	2845133	0.5	370:17	2
2845137	2845138	0.2	175:212	5
2845147	2845148	0.5	351:36	2
2845180	2845181	0.3333333333333333	359:28	3
2845217	2845218	0.25	330:57	4
2845292	2845293	0.3333333333333333	334:53	3
2845340	2845341	0.3333333333333333	245:142	3
2845469	2845470	0.2	217:170	5
2845481	2845482	0.25	344:43	4
2845499	2845500	0.5	278:109	2
2845511	2845512	0.2	350:37	5
2845661	2845662	0.5	278:109	2
2845667	2845668	0.5	339:48	2
2845717	2845718	0.16666666666666666	188:199	6
2845733	2845734	0.5	368:19	2
2845739	2845740	0.14285714285714285	184:203	7
2845760	2845761	0.2	172:215	5
2845768	2845769	0.3333333333333333	337:50	3
2845781	2845782	0.5	368:19	2
2845805	2845806	0.125	194:193	8
2845817	2845818	0.1111111111111111	244:143	9
2845822	2845823	0.125	194:193	8
2845892	2845893	0.5	318:69	2
2845910	2845911	0.5	367:20	2
2845919	2845920	0.3333333333333333	334:53	3
2845930	2845931	0.5	337:50	2
2845949	2845950	0.25	350:37	4
2845955	2845956	0.5	318:69	2
2845964	2845965	0.3333333333333333	315:72	3
2845967	2845968	0.5	318:69	2
2845979	2845980	0.3333333333333333	349:38	3
2845984	2845985	0.2	342:45	5
2845997	2845998	0.3333333333333333	349:38	3
2846006	2846007	0.5	351:36	2
2846009	2846010	0.3333333333333333	315:72	3
2846036	2846037	0.2	204:183	5
2846045	2846046	0.5	312:75	2
2846051	2846052	0.5	353:34	2
2846081	2846082	0.5	308:79	2
2846087	2846088	0.5	308:79	2
2846120	2846121	0.2	305:82	5
2846132	2846133	0.25	304:83	4
2846143	2846144	0.5	342:45	2
2846150	2846151	0.25	246:141	4
2846171	2846172	0.3333333333333333	318:69	3
2846174	2846175	0.5	379:8	2
2846177	2846178	0.3333333333333333	353:34	3
2846183	2846184	0.3333333333333333	345:42	3
2846189	2846190	0.25	283:104	4
2846198	2846199	0.25	350:37	4
2846210	2846211	0.3333333333333333	345:42	3
2846225	2846226	0.25	346:41	4
2846240	2846241	0.3333333333333333	345:42	3
2846345	2846346	0.16666666666666666	206:181	6
2846366	2846367	0.2	205:182	5
2846378	2846379	0.16666666666666666	206:181	6
2846384	2846385	0.16666666666666666	206:181	6
2846411	2846412	0.16666666666666666	236:151	6
2846414	2846415	0.3333333333333333	356:31	3
2846420	2846421	0.16666666666666666	208:179	6
2846435	2846436	0.14285714285714285	208:179	7
2846456	2846457	0.14285714285714285	207:180	7
2846480	2846481	0.2	205:182	5
2846486	2846487	0.14285714285714285	207:180	7
2846498	2846499	0.058823529411764705	230:157	17
2846507	2846508	0.1111111111111111	274:113	9
2846512	2846513	0.058823529411764705	230:157	17
2846522	2846523	0.1111111111111111	265:122	9
2846528	2846529	0.16666666666666666	204:183	6
2846534	2846535	0.16666666666666666	175:212	6
2846543	2846544	0.16666666666666666	175:212	6
2846552	2846553	0.1111111111111111	217:170	9
2846564	2846565	0.1111111111111111	217:170	9
2846579	2846580	0.2	281:106	5
2846588	2846589	0.16666666666666666	312:75	6
2846601	2846602	0.5	384:3	2
2846602	2846603	0.25	316:71	4
2846624	2846625	0.16666666666666666	327:60	6
2846636	2846637	0.5	349:38	2
2846639	2846640	0.2	327:60	5
2846651	2846652	0.16666666666666666	326:61	6
2846672	2846673	0.16666666666666666	329:58	6
2846690	2846691	0.16666666666666666	331:56	6
2846696	2846697	0.25	382:5	4
2846701	2846702	0.2	342:45	5
2846711	2846712	0.25	382:5	4
2846720	2846721	0.1	252:135	10
2846729	2846730	0.25	380:7	4
2846747	2846748	0.125	258:129	8
2846759	2846760	0.14285714285714285	215:172	7
2846764	2846765	0.3333333333333333	280:107	3
2846771	2846772	0.3333333333333333	320:67	3
2846792	2846793	0.5	352:35	2
2846804	2846805	0.5	318:69	2
2846813	2846814	0.25	238:149	4
2846819	2846820	0.2	276:111	5
2846825	2846826	0.5	368:19	2
2846837	2846838	0.5	352:35	2
2846846	2846847	0.14285714285714285	287:100	7
2846857	2846858	0.3333333333333333	349:38	3
2846870	2846871	0.3333333333333333	363:24	3
2846875	2846876	0.5	351:36	2
2846885	2846886	0.5	365:22	2
2846891	2846892	0.3333333333333333	343:44	3
2846897	2846898	0.3333333333333333	343:44	3
2846906	2846907	0.3333333333333333	343:44	3
2846927	2846928	0.5	369:18	2
2846936	2846937	0.5	369:18	2
2846942	2846943	0.3333333333333333	360:27	3
2846949	2846950	0.5	369:18	2
2846969	2846970	0.3333333333333333	364:23	3
2846970	2846971	0.5	367:20	2
2847020	2847021	0.16666666666666666	306:81	6
2847036	2847037	0.5	163:224	2
2847056	2847057	0.5	343:44	2
2847095	2847096	0.3333333333333333	333:54	3
2847101	2847102	0.25	328:59	4
2847107	2847108	0.3333333333333333	333:54	3
2847119	2847120	0.3333333333333333	333:54	3
2847124	2847125	0.3333333333333333	333:54	3
2847131	2847132	0.3333333333333333	194:193	3
2847140	2847141	0.3333333333333333	344:43	3
2847146	2847147	0.5	379:8	2
2847212	2847213	0.5	380:7	2
2847236	2847237	0.3333333333333333	345:42	3
2847247	2847248	0.3333333333333333	175:212	3
2847320	2847321	0.5	373:14	2
2847332	2847333	0.5	373:14	2
2847347	2847348	0.3333333333333333	360:27	3
2847352	2847353	0.3333333333333333	166:221	3
2847393	2847394	0.5	141:246	2
2847425	2847426	0.5	368:19	2
2847434	2847435	0.3333333333333333	247:140	3
2847456	2847457	0.14285714285714285	238:149	7
2847472	2847473	0.3333333333333333	381:6	3
2847473	2847474	0.3333333333333333	172:215	3
2847490	2847491	0.3333333333333333	381:6	3
2847491	2847492	0.5	385:2	2
2847496	2847497	0.3333333333333333	381:6	3
2847504	2847505	0.3333333333333333	381:6	3
2847510	2847511	0.5	380:7	2
2847521	2847522	0.5	380:7	2
2847550	2847551	0.3333333333333333	377:10	3
2847557	2847558	0.3333333333333333	377:10	3
2847562	2847563	0.5	381:6	2
2847574	2847575	0.5	382:5	2
2847586	2847587	0.3333333333333333	347:40	3
2847598	2847599	0.3333333333333333	347:40	3
2847642	2847643	0.5	369:18	2
2847649	2847650	0.5	380:7	2
2847655	2847656	0.2	342:45	5
2847670	2847671	0.2	348:39	5
2847688	2847689	0.3333333333333333	193:194	3
2847703	2847704	0.16666666666666666	324:63	6
2847712	2847713	0.3333333333333333	335:52	3
2847718	2847719	0.3333333333333333	351:36	3
2847721	2847722	0.5	351:36	2
2847745	2847746	0.1111111111111111	276:111	9
2847751	2847752	0.3333333333333333	345:42	3
2847757	2847758	0.1	275:112	10
2847775	2847776	0.1	271:116	10
2847784	2847785	0.16666666666666666	310:77	6
2847793	2847794	0.16666666666666666	310:77	6
2847802	2847803	0.16666666666666666	310:77	6
2847808	2847809	0.2	312:75	5
2847817	2847818	0.16666666666666666	310:77	6
2847824	2847825	0.16666666666666666	310:77	6
2847829	2847830	0.16666666666666666	310:77	6
2847841	2847842	0.16666666666666666	310:77	6
2847946	2847947	0.5	383:4	2
2848000	2848001	0.14285714285714285	304:83	7
2848009	2848010	0.5	383:4	2
2848027	2848028	0.14285714285714285	329:58	7
2848034	2848035	0.5	384:3	2
2848036	2848037	0.2	326:61	5
2848039	2848040	0.5	384:3	2
2848042	2848043	0.25	325:62	4
2848051	2848052	0.16666666666666666	322:65	6
2848062	2848063	0.08333333333333333	244:143	12
2848064	2848065	0.5	354:33	2
2848066	2848067	0.2	356:31	5
2848090	2848091	0.3333333333333333	201:186	3
2848104	2848105	0.3333333333333333	245:142	3
2848115	2848116	0.5	354:33	2
2848138	2848139	0.3333333333333333	346:41	3
2848144	2848145	0.3333333333333333	346:41	3
2848161	2848162	0.5	361:26	2
2848185	2848186	0.2	344:43	5
2848195	2848196	0.5	349:38	2
2848204	2848205	0.3333333333333333	351:36	3
2848213	2848214	0.3333333333333333	166:221	3
2848217	2848218	0.5	385:2	2
2848226	2848227	0.5	385:2	2
2848238	2848239	0.3333333333333333	383:4	3
2848239	2848240	0.14285714285714285	173:214	7
2848265	2848266	0.5	384:3	2
2848275	2848276	0.5	385:2	2
2848279	2848280	0.5	349:38	2
2848303	2848304	0.14285714285714285	311:76	7
2848308	2848309	0.16666666666666666	324:63	6
2848315	2848316	0.25	361:26	4
2848323	2848324	0.3333333333333333	366:21	3
2848340	2848341	0.3333333333333333	366:21	3
2848345	2848346	0.3333333333333333	164:223	3
2848497	2848498	0.3333333333333333	335:52	3
2848515	2848516	0.3333333333333333	336:51	3
2848572	2848573	0.2	291:96	5
2848593	2848594	0.5	324:63	2
2848692	2848693	0.3333333333333333	308:79	3
2848863	2848864	0.3333333333333333	201:186	3
2848938	2848939	0.5	163:224	2
2848961	2848962	0.25	210:177	4
2848965	2848966	0.3333333333333333	342:45	3
2848971	2848972	0.3333333333333333	342:45	3
2848974	2848975	0.25	210:177	4
2849025	2849026	0.2	257:130	5
2849043	2849044	0.3333333333333333	321:66	3
2849052	2849053	0.3333333333333333	321:66	3
2849067	2849068	0.5	368:19	2
2849076	2849077	0.25	260:127	4
2849085	2849086	0.5	382:5	2
2849124	2849125	0.5	165:222	2
2849172	2849173	0.25	260:127	4
2849229	2849230	0.5	198:189	2
2849274	2849275	0.5	367:20	2
2849397	2849398	0.25	298:89	4
2849415	2849416	0.2	314:73	5
2849451	2849452	0.2	251:136	5
2849517	2849518	0.5	368:19	2
2849526	2849527	0.2	214:173	5
2849538	2849539	0.16666666666666666	302:85	6
2849553	2849554	0.3333333333333333	378:9	3
2849613	2849614	0.3333333333333333	364:23	3
2849742	2849743	0.25	184:203	4
2849754	2849755	0.3333333333333333	286:101	3
2850072	2850073	0.25	208:179	4
2850079	2850080	0.2	226:161	5
2850080	2850081	0.5	354:33	2
2850081	2850082	0.5	368:19	2
2850104	2850105	0.3333333333333333	358:29	3
2850106	2850107	0.25	354:33	4
2850107	2850108	0.5	364:23	2
2850112	2850113	0.5	385:2	2
2850113	2850114	0.3333333333333333	344:43	3
2850114	2850115	0.5	247:140	2
2850118	2850119	0.5	385:2	2
2850127	2850128	0.14285714285714285	293:94	7
2850137	2850138	0.25	355:32	4
2850138	2850139	0.5	369:18	2
2850143	2850144	0.5	361:26	2
2850162	2850163	0.25	214:173	4
2850166	2850167	0.3333333333333333	363:24	3
2850170	2850171	0.25	324:63	4
2850180	2850181	0.5	354:33	2
2850185	2850186	0.25	214:173	4
2850192	2850193	0.2	215:172	5
2850203	2850204	0.2	209:178	5
2850215	2850216	0.25	214:173	4
2850249	2850250	0.3333333333333333	374:13	3
2850264	2850265	0.25	196:191	4
2850267	2850268	0.5	385:2	2
2850285	2850286	0.25	171:216	4
2850315	2850316	0.16666666666666666	259:128	6
2850333	2850334	0.25	171:216	4
2850354	2850355	0.5	165:222	2
2850383	2850384	0.3333333333333333	170:217	3
2850393	2850394	0.3333333333333333	170:217	3
2850405	2850406	0.3333333333333333	204:183	3
2850423	2850424	0.5	338:49	2
2850441	2850442	0.2	247:140	5
2850468	2850469	0.2	327:60	5
2850513	2850514	0.5	338:49	2
2850525	2850526	0.5	379:8	2
2850532	2850533	0.5	379:8	2
2850543	2850544	0.5	379:8	2
2850561	2850562	0.5	379:8	2
2850570	2850571	0.5	379:8	2
2850585	2850586	0.5	379:8	2
2850603	2850604	0.5	379:8	2
2850623	2850624	0.5	165:222	2
2850649	2850650	0.25	215:172	4
2850660	2850661	0.16666666666666666	227:160	6
2850719	2850720	0.5	338:49	2
2850779	2850780	0.5	351:36	2
2850794	2850795	0.125	362:25	8
2850816	2850817	0.5	165:222	2
2850833	2850834	0.2	343:44	5
2850853	2850854	0.25	169:218	4
2850867	2850868	0.5	369:18	2
2850875	2850876	0.3333333333333333	197:190	3
2850884	2850885	0.25	363:24	4
2850886	2850887	0.16666666666666666	189:198	6
2850898	2850899	0.3333333333333333	169:218	3
2850905	2850906	0.3333333333333333	346:41	3
2850954	2850955	0.5	369:18	2
2850977	2850978	0.5	165:222	2
2850983	2850984	0.3333333333333333	366:21	3
2851057	2851058	0.14285714285714285	323:64	7
