Locus	nsub	kb	enrich	xvBF	ELAMBDA	SDLAMBDA
SAUSA300_2355	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_2356	0	1.251	0	0.00418781571670479	0.14034646969896	0.0077025131943355
SAUSA300_2357	0	0.732	0	0.00245015847713148	0.140315684852811	0.00770082365640883
SAUSA300_2358	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_2359	0	0.78	0	0.00261085082593127	0.140318531439479	0.00770097988314632
SAUSA300_2360	1	1.359	5.12352291910142	-0.0190999114884107	0.139930127861135	0.00769125541892482
SAUSA300_2361	0	0.105	0	0.000351411065366847	0.140278511919927	0.00769878352667394
SAUSA300_2362	0	0.687	0	0.00229951233313841	0.140313016282774	0.00770067719959965
SAUSA300_2363	0	0.867	0	0.00290211393030404	0.140323691172108	0.00770126306026342
SAUSA300_2364	0	1.311	0	0.00438872528457068	0.140350029511848	0.00770270856444805
SAUSA300_2365	0	0.93	0	0.00311303521220907	0.140327427767112	0.00770146813255764
SAUSA300_2366	0	0.948	0	0.00317329945619349	0.140328495402251	0.00770152672664742
SAUSA300_2367	0	0.978	0	0.0032737408732828	0.140330274830227	0.00770162438544476
SAUSA300_2368	0	0.468	0	0.00156640825343857	0.140300030690633	0.00769996452264356
SAUSA300_2369	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_2370	0	1.116	0	0.00373578763128535	0.140338460780206	0.00770207364781715
SAUSA300_2371	0	1.008	0	0.00337418355184127	0.140332054303367	0.00770172204671974
SAUSA300_2372	0	1.359	0	0.00454945657247663	0.140352877492142	0.00770286486767352
SAUSA300_2373	0	0.687	0	0.00229951233313841	0.140313016282774	0.00770067719959965
SAUSA300_2374	0	1.734	0	0.00580528092314125	0.140375131317777	0.00770408620502426
SAUSA300_2375	0	1.764	0	0.00590575538763005	0.140376911928648	0.0077041839287443
SAUSA300_2376	0	0.387	0	0.00129527718627287	0.140295228409281	0.00769970096321356
SAUSA300_2377	0	1.143	0	0.00382619120455274	0.14034006249085	0.00770216155310794
SAUSA300_2378	0	0.66	0	0.00220912600752854	0.140311415189443	0.00770058932818752
SAUSA300_2379	0	1.212	0	0.00405722720233825	0.140344155917464	0.00770238620907704
SAUSA300_2380	0	0.474	0	0.00158649240211162	0.140300386428246	0.00769998404628282
SAUSA300_2381	0	0.57	0	0.001907845632104	0.140306078475553	0.00770029643796422
SAUSA300_2382	0	0.807	0	0.00270124168810071	0.140320132695189	0.00770106776347123
SAUSA300_2383	0	1.41	0	0.00472023710290159	0.140355903597844	0.00770303094680261
SAUSA300_2384	0	2.079	0	0.00696081344676713	0.140395611070955	0.00770521017750119
SAUSA300_2385	1	1.83	3.80484570877531	-0.0175225181410497	0.139957995608092	0.00769278716882743
SAUSA300_2386	0	1.497	0	0.00501157701137345	0.140361066079389	0.00770331427478472
SAUSA300_2387	1	0.852	8.17237986743993	-0.0207975224511756	0.139900142495204	0.00768960727415509
SAUSA300_2388	0	0.936	0	0.003133123243515	0.140327783643686	0.00770148766382217
SAUSA300_2389	0	1.401	0	0.00469009909693341	0.140355369569744	0.00770300163820004
SAUSA300_2390	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_2391	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_2392	0	0.636	0	0.00212878346474099	0.140309992026024	0.00770051122194856
SAUSA300_2393	0	1.227	0	0.00410745330145801	0.140345045824393	0.00770243504906618
SAUSA300_2394	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
SAUSA300_2395	1	1.638	4.25083494936436	-0.018165569537814	0.139946634167393	0.007692162687568
SAUSA300_2396	0	1.353	0	0.00452936498504641	0.140352521488256	0.00770284532942392
SAUSA300_2397	1	1.188	5.86099970291147	-0.0196725187579432	0.139920013017223	0.00769069945682285
SAUSA300_2398	0	0.777	0	0.00260080745783853	0.14031835352443	0.00770097011878905
SAUSA300_2399	0	0.663	0	0.00221916888358464	0.140311593086856	0.00770059909157873
SAUSA300_2400	0	1.077	0	0.00360520649473983	0.140336147262798	0.00770194667705118
SAUSA300_2401	0	0.267	0	0.000893618419922859	0.140288114522636	0.0076993105379612
SAUSA300_2402	0	0.258	0	0.000863494823988731	0.140287581010176	0.00769928125766427
SAUSA300_2403	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_2404	0	1.578	0	0.00528283404901231	0.140365872869113	0.00770357808164271
SAUSA300_2405	0	0.75	0	0.00251041772980898	0.14031675230928	0.00770088224069224
SAUSA300_2406	1	1.194	5.83154744309784	-0.0196524279681398	0.139920367899306	0.00769071896290499
SAUSA300_2407	0	0.75	0	0.00251041772980898	0.14031675230928	0.00770088224069224
SAUSA300_2408	0	0.816	0	0.00273137220347053	0.140320666455199	0.00770109705735844
SAUSA300_2409	0	0.87	0	0.00291215767492758	0.140323869100708	0.00770127282536363
SAUSA300_2410	0	0.936	0	0.003133123243515	0.140327783643686	0.00770148766382217
SAUSA300_2411	1	1.599	4.35451385056837	-0.0182961830369095	0.139944326600098	0.0076920358522015
SAUSA300_2412	0	1.215	0	0.00406727239669635	0.140344333897928	0.00770239597702533
SAUSA300_2413	0	0.819	0	0.00274141573345332	0.140320844376152	0.00770110682203732
SAUSA300_2414	0	0.822	0	0.00275145927616904	0.140321022297489	0.00770111658674054
SAUSA300_2415	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_2416	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_2417	0	1.539	0	0.0051522276603464	0.140363558447771	0.00770345106127112
SAUSA300_2418	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_2419	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_2420	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_2421	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_2422	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_2423	0	0.192	0	0.000642591928681213	0.140283668709799	0.00769906654228515
SAUSA300_2424	0	0.795	0	0.00266106784465592	0.14031942102148	0.007701028705301
SAUSA300_2425	0	0.288	0	0.000963907248205942	0.140289359400661	0.00769937885952252
SAUSA300_2426	0	0.327	0	0.00109444528288805	0.140291671375739	0.00769950574563776
SAUSA300_2427	0	1.325	0	0.00443560490975869	0.140350860160813	0.00770275415223461
SAUSA300_2428	0	0.243	0	0.00081328908481737	0.140286691831839	0.0076992324576625
SAUSA300_2429	0	0.447	0	0.00149611413280581	0.140298785623145	0.00769989619068907
SAUSA300_2430	0	0.777	0	0.00260080745783853	0.14031835352443	0.00770097011878905
SAUSA300_2431	2	2.862	4.86573560241707	-0.0377859604641344	0.139596076557464	0.00768451110217887
SAUSA300_2432	0	0.393	0	0.00131536065464388	0.14029558412252	0.0076997204855155
SAUSA300_2433	0	1.809	0	0.00605646944995897	0.140379582929721	0.00770433051897241
SAUSA300_2434	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_2435	0	0.591	0	0.00197814337252566	0.140307323672479	0.00770036477702391
SAUSA300_2436	0	1.335	0	0.00446909052470801	0.140351453487503	0.00770278671526792
SAUSA300_2437	0	0.357	0	0.00119486060384588	0.140293449869953	0.00769960335318875
SAUSA300_2438	1	0.744	9.3586930740038	-0.0211590971885016	0.139893756740176	0.00768925628131716
SAUSA300_2439	0	0.783	0	0.00262089420311895	0.140318709354932	0.00770098964752754
SAUSA300_2440	1	2.823	2.46647808964181	-0.0141959115580903	0.140016785013818	0.00769601852680935
SAUSA300_2441	2	3.057	4.5553599261098	-0.037132506990929	0.139607592591053	0.00768514503896414
SAUSA300_2442	0	1.359	0	0.00454945657247663	0.140352877492142	0.00770286486767352
SAUSA300_2443	0	1.554	0	0.0052024606343366	0.140364448600832	0.007703499914764
SAUSA300_2444	0	0.681	0	0.00227942639548928	0.140312660481104	0.00770065767244536
SAUSA300_2445	1	0.765	9.1017877739331	-0.0210887922694383	0.139894998369093	0.00768932452741504
SAUSA300_2446	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_2447	1	0.489	14.2389931432696	-0.0220127504871925	0.139878681576032	0.00768842767535738
SAUSA300_2448	0	1.893	0	0.00633780996167843	0.140384569070399	0.00770460416899011
SAUSA300_2449	0	1.278	0	0.00427822439769443	0.140348071592386	0.00770260110966011
SAUSA300_2450	0	0.612	0	0.00204844172958474	0.140308568891519	0.007700433117295
SAUSA300_2451	0	1.164	0	0.00389650580245871	0.140341308291062	0.0077022299252765
SAUSA300_2452	0	0.465	0	0.00155636619774668	0.140299852822476	0.00769995476086211
SAUSA300_2453	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_2454	0	0.771	0	0.00258072076348981	0.140317997695692	0.00770095059014993
SAUSA300_2455	0	1.965	0	0.0065789668456091	0.140388843187111	0.00770483874162212
SAUSA300_2456	0	0.906	0	0.0030326835917549	0.140326004278904	0.0077013900084912
SAUSA300_2457	0	0.594	0	0.00198818595663397	0.140307501559603	0.00770037453984512
SAUSA300_2458	0	0.873	0	0.00292220143137456	0.140324047029713	0.00770128259048847
SAUSA300_2459	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_2460	0	0.285	0	0.00095386594921365	0.140289181559633	0.00769936909922548
SAUSA300_2461	0	0.807	0	0.00270124168810071	0.140320132695189	0.00770106776347123
SAUSA300_2462	0	0.672	0	0.00224929758178405	0.140312126781964	0.00770062838190053
SAUSA300_2463	0	1.056	0	0.00353489445797095	0.140334901554216	0.00770187830991145
SAUSA300_2464	0	0.801	0	0.00268115474091246	0.140319776857432	0.00770104823433723
SAUSA300_2465	1	0.636	10.9479051054384	-0.0215206555876648	0.139887371568172	0.00768890532052011
SAUSA300_2466	0	0.732	0	0.00245015847713148	0.140315684852811	0.00770082365640883
SAUSA300_2467	0	0.621	0	0.00207856978477139	0.140309102563602	0.00770046240635525
SAUSA300_2468	0	0.492	0	0.00164674515008301	0.14030145365198	0.00770004261779256
SAUSA300_2469	0	0.9	0	0.003012595812379	0.140325648411361	0.00770137047772195
SAUSA300_2470	0	0.681	0	0.00227942639548928	0.140312660481104	0.00770065767244536
SAUSA300_2471	0	1.044	0	0.00349471642812205	0.140334189730683	0.007701839243518
SAUSA300_2472	0	0.963	0	0.00322352000830506	0.140329385110594	0.00770157555573737
SAUSA300_2473	0	0.969	0	0.00324360831609738	0.140329740997086	0.00770159508754643
SAUSA300_2474	0	0.345	0	0.00115469432375903	0.140292738466848	0.00769956430987189
SAUSA300_2475	0	0.411	0	0.00137561135989017	0.140296651273193	0.00769977905301489
SAUSA300_2476	0	2.067	0	0.00692061820836898	0.140394898631403	0.00770517107730038
SAUSA300_2477	0	1.74	0	0.0058253757147213	0.140375487436342	0.00770410574956982
SAUSA300_2478	0	0.69	0	0.00230955532106236	0.140313194184273	0.00770068696321245
SAUSA300_2479	0	0.396	0	0.00132540240747403	0.14029576197983	0.00769973024670369
SAUSA300_2480	0	0.888	0	0.00297242040642232	0.140324936681674	0.00770133141648222
SAUSA300_2481	0	0.219	0	0.000732960557343176	0.140285269169925	0.00769915437894678
SAUSA300_2482	0	0.432	0	0.00144590442278059	0.140297896302777	0.00769984738289278
SAUSA300_2483	0	1.278	0	0.00427822439769443	0.140348071592386	0.00770260110966011
SAUSA300_2484	0	1.167	0	0.00390655079490898	0.140341486264332	0.00770223969282773
SAUSA300_2485	0	0.522	0	0.00174716740320946	0.140303232394201	0.00770014023895506
SAUSA300_2486	0	2.106	0	0.0070512534680347	0.140397214086327	0.00770529815440205
SAUSA300_2487	0	1.995	0	0.00667945102713929	0.140390624145926	0.00770493648443292
SAUSA300_2488	0	0.228	0	0.000763083660331176	0.140285802664783	0.00769918365827927
SAUSA300_2489	0	2.469	0	0.00826726859713744	0.140418769293155	0.00770648115006298
SAUSA300_2490	0	0.549	0	0.00183754851104823	0.140304833300743	0.00770022810011764
SAUSA300_2491	0	1.545	0	0.0051723208121075	0.140363914507609	0.00770347060259341
SAUSA300_2492	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
SAUSA300_2493	0	0.192	0	0.000642591928681213	0.140283668709799	0.00769906654228515
SAUSA300_2494	1	2.409	2.89035601787415	-0.0155830032726954	0.139992268625049	0.00769467098420928
SAUSA300_2495	0	0.207	0	0.000692796596467815	0.140284557849798	0.00769911534018336
SAUSA300_2496	0	0.999	0	0.00334405061539655	0.140331520456663	0.00770169274807828
SAUSA300_2497	0	1.155	0	0.00386637089968644	0.140340774373958	0.00770220062277053
SAUSA300_2498	0	1.509	0	0.00505176265914997	0.140361778175636	0.00770335335614179
SAUSA300_2499	0	0.864	0	0.00289207019841342	0.140323513244002	0.00770125329519009
SAUSA300_2500	0	1.128	0	0.0037759668716717	0.140339172647129	0.00770211271658749
SAUSA300_2501	0	1.494	0	0.00500153063103426	0.140360888056441	0.00770330450450658
SAUSA300_2502	0	0.489	0	0.00163670299343721	0.140301275780224	0.00770003285581231
SAUSA300_2503	0	0.768	0	0.00257067743450534	0.140317819781996	0.00770094082586771
SAUSA300_2504	0	1.812	0	0.00606651715452244	0.140379761000078	0.00770434029185249
SAUSA300_2505	0	0.489	0	0.00163670299343721	0.140301275780224	0.00770003285581231
SAUSA300_2506	1	0.702	9.91861488185018	-0.0212997051748971	0.139891273548466	0.00768911979275544
SAUSA300_2507	1	1.056	6.5936246657754	-0.0201145033597641	0.139912206067572	0.00769027034806246
SAUSA300_2508	0	0.204	0	0.000682755637626542	0.140284380020898	0.00769910558055369
SAUSA300_2509	0	0.57	0	0.001907845632104	0.140306078475553	0.00770029643796422
SAUSA300_2510	0	0.501	0	0.00167687169368946	0.140301987269885	0.00770007190388125
SAUSA300_2511	0	0.231	0	0.000773124720126361	0.140285980497307	0.00769919341810733
SAUSA300_2512	0	0.378	0	0.00126515207966804	0.140294694842768	0.00769967167994605
SAUSA300_2513	0	0.822	0	0.00275145927616904	0.140321022297489	0.00770111658674054
SAUSA300_2514	1	0.3	23.2095588235294	-0.0226453994600888	0.139867510315378	0.00768781364734026
SAUSA300_2515	0	0.558	0	0.0018676757731555	0.140305366944404	0.00770025738761783
SAUSA300_2516	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_2517	0	1.011	0	0.00338422788854587	0.140332232253126	0.00770173181298452
SAUSA300_2518	0	0.831	0	0.00278158997889477	0.1403215560643	0.00770114588099938
SAUSA300_2519	0	0.891	0	0.00298246423926685	0.140325114613441	0.0077013411817553
SAUSA300_2520	0	1.32	0	0.00441886215548948	0.140350563499333	0.00770273787081992
SAUSA300_2521	1	1.107	6.28985333970987	-0.0199437394758206	0.139915222285771	0.00769043613440714
SAUSA300_2522	0	0.297	0	0.000994031220670877	0.140289892926619	0.00769940814056196
SAUSA300_2523	0	0.369	0	0.00123502708584056	0.14029416128028	0.00769964239690125
SAUSA300_2524	0	0.279	0	0.000933783387608855	0.140288825878787	0.00769934957870505
SAUSA300_2525	0	0.867	0	0.00290211393030404	0.140323691172108	0.00770126306026342
SAUSA300_2526	0	1.065	0	0.00356502811200698	0.14033543542657	0.0077019076099654
SAUSA300_2527	0	0.276	0	0.000923742126815341	0.140288648039112	0.0076993398184824
SAUSA300_2528	0	0.723	0	0.00242002902132299	0.140315151130686	0.007700794364601
SAUSA300_2529	0	0.45	0	0.00150615611119065	0.140298963488558	0.00769990595232153
SAUSA300_2530	0	0.588	0	0.0019681007993313	0.1403071457859	0.00770035501422583
SAUSA300_2531	0	1.683	0	0.00563447723061472	0.140372104382845	0.00770392008038965
SAUSA300_2532	0	0.372	0	0.00124506873862629	0.140294339133999	0.00769965215789141
SAUSA300_2533	0	0.852	0	0.00285189539727071	0.140322801535979	0.00770121423513734
SAUSA300_2534	0	0.792	0	0.00265102441653653	0.140319243104159	0.0077010189408205
SAUSA300_2535	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_2536	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_2537	0	0.96	0	0.00321347587259879	0.140329207168019	0.00770156578987
SAUSA300_2538	0	1.449	0	0.00485083644025508	0.140358217766784	0.00770315795331942
SAUSA300_2539	0	1.374	0	0.00459968576205938	0.140353767509686	0.00770291371373373
SAUSA300_2540	0	0.891	0	0.00298246423926685	0.140325114613441	0.0077013411817553
SAUSA300_2541	0	1.497	0	0.00501157701137345	0.140361066079389	0.00770331427478472
SAUSA300_2542	1	1.599	4.35451385056837	-0.0182961830369095	0.139944326600098	0.0076920358522015
SAUSA300_2543	0	0.444	0	0.00148607216442542	0.140298607758189	0.00769988642908058
SAUSA300_2544	0	0.213	0	0.000712878551439644	0.140284913508986	0.00769913485951482
SAUSA300_2545	1	1.71	4.0718524251806	-0.0179244313203526	0.139950894491454	0.00769239685615797
SAUSA300_2546	0	1.491	0	0.00499148426342799	0.140360710033979	0.0077032947342538
SAUSA300_2547	0	0.564	0	0.00188776067761864	0.140305722709106	0.00770027691274061
SAUSA300_2548	0	0.687	0	0.00229951233313841	0.140313016282774	0.00770067719959965
SAUSA300_2549	0	1.623	0	0.00543353637795008	0.140368543450141	0.00770372464881716
SAUSA300_2550	0	0.537	0	0.00179737900407417	0.140304121782245	0.00770018905046465
SAUSA300_2551	1	1.851	3.76167890170655	-0.017452181257795	0.139959238377582	0.00769285547761737
SAUSA300_2552	0	1.371	0	0.00458963989922268	0.140353589505288	0.00770290394447114
SAUSA300_2553	0	0.606	0	0.00202835642130594	0.140308213112411	0.00770041359138027
SAUSA300_2554	0	1.881	0	0.00629761785376104	0.140383856742867	0.00770456507493998
SAUSA300_2555	0	0.498	0	0.00166682950066388	0.140301809396765	0.00770006214182595
SAUSA300_2556	0	2.001	0	0.00669954801423955	0.140390980343078	0.00770495603329317
SAUSA300_2557	0	0.756	0	0.00253050424771573	0.140317108131724	0.00770090176898548
SAUSA300_2558	0	0.888	0	0.00297242040642232	0.140324936681674	0.00770133141648222
SAUSA300_2559	0	0.666	0	0.00222921176964519	0.140311770984825	0.00770060885499438
SAUSA300_2560	0	0.201	0	0.000672714691518195	0.140284202192479	0.00769909582094988
SAUSA300_2561	1	1.425	4.88622291021672	-0.0188788942132305	0.139934032227095	0.00769147002228732
SAUSA300_2562	0	0.102	0	0.000341370534897578	0.140278334106369	0.00769877376788583
SAUSA300_2563	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_2564	0	0.762	0	0.00255059081564468	0.14031746395592	0.0077009212973762
SAUSA300_2565	1	2.7	2.57883986928105	-0.0146080436270495	0.140009500262604	0.00769561812067003
SAUSA300_2566	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_2567	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_2568	0	1.431	0	0.00479055955793228	0.140357149679337	0.00770309933440665
SAUSA300_2569	0	1.011	0	0.00338422788854587	0.140332232253126	0.00770173181298452
SAUSA300_2570	0	1.236	0	0.00413758911281548	0.140345579773958	0.00770246435335607
SAUSA300_2571	0	0.45	0	0.00150615611119065	0.140298963488558	0.00769990595232153
SAUSA300_2572	0	1.53	0	0.00512208802820169	0.140363024361411	0.00770342174947199
SAUSA300_2573	0	0.528	0	0.00176725200572037	0.140303588148067	0.00770015976348374
SAUSA300_2574	0	0.459	0	0.00153628212638068	0.140299497087586	0.007699935237372
SAUSA300_2575	0	1.875	0	0.0062775218761999	0.140383500581865	0.00770454552806382
SAUSA300_2576	0	1.953	0	0.00653877352715426	0.140388130816274	0.0077047996451916
SAUSA300_2577	0	0.939	0	0.00314316727826736	0.14032796158267	0.00770149742949127
SAUSA300_2578	0	2.982	0	0.00998608453255656	0.140449242898987	0.00770815360646246
SAUSA300_2579	1	1.86	3.74347722960152	-0.0174220366907321	0.139959770999875	0.00769288475318345
SAUSA300_2580	0	0.561	0	0.00187771821811111	0.140305544826545	0.0077002671501667
SAUSA300_2581	0	1.908	0	0.00638805037988277	0.140385459489897	0.00770465303710982
SAUSA300_2582	0	1.359	0	0.00454945657247663	0.140352877492142	0.00770286486767352
SAUSA300_2583	0	1.509	0	0.00505176265914997	0.140361778175636	0.00770335335614179
