			Database Name	ODA											
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	1	1250	49	[1207,30,1272,74]	53	0.327907	2	53	974.264
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	2	909	140	[892,124,938,157]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	3	1035	160	[1009,145,1052,177]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	4	391	291	[360,259,408,334]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	5	1257	283	[1223,267,1274,336]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	6	1104	295	[1086,282,1119,309]	109	0.327017	2	109	990.092
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	7	1140	351	[1129,332,1153,369]	42	0.303535	1	42	1109.93
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	8	1109	388	[1095,374,1127,404]	28	0.312989	1	28	726.464
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	9	760	409	[737,391,777,427]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	10	945	425	[934,414,969,437]	30	0.372977	1	30	996.1
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	11	1335	487	[1312,458,1358,529]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	12	597	470	[566,459,621,483]	49	0.360829	1	49	765.163
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	13	1221	492	[1202,476,1238,508]	25	0.372618	1	25	904.96
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	14	555	495	[519,477,575,520]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	15	1025	499	[1006,484,1053,529]	118	0.400956	2	118	1229.73
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	16	1163	578	[1141,564,1183,605]	86	0.296608	3	86	887.372
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	17	848	827	[838,816,872,840]	39	0.302076	1	39	1032.97
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	18	1006	36	[989,9,1019,50]	46	0.354527	1	46	870.457
THP1 casp-4/5 -/-	agrA	2	4	9	1	7	19	494	638	[481,580,506,675]	37	0.287124	1	37	930.459
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	1	435	18	[418,2,458,36]	24	0.343031	1	24	1356.25
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	2	67	27	[43,10,88,46]	28	0.370473	1	28	1163.11
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	3	24	58	[12,44,36,69]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	4	1344	100	[1329,86,1358,120]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	5	131	118	[117,101,164,150]	71	0.423633	1	71	1652.62
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	6	1020	170	[1004,151,1040,183]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	7	184	208	[170,183,201,222]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	8	272	247	[260,232,284,261]	83	0.347024	2	83	1513.95
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	9	1127	294	[1116,282,1140,306]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	10	394	372	[373,356,413,389]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	11	553	384	[535,365,575,407]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	12	1131	484	[1111,442,1186,507]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	13	542	457	[527,442,558,475]	45	0.308374	1	45	1045.13
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	14	1090	483	[1031,463,1116,510]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	15	974	509	[918,487,1005,560]	56	0.325518	2	56	910.054
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	16	156	522	[141,509,186,536]	93	0.33926	2	93	1424.41
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	17	914	522	[881,505,940,535]	54	0.303917	1	54	1128.43
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	18	255	588	[242,554,266,613]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	19	632	573	[620,560,646,587]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	20	938	649	[902,628,970,671]	51	0.347834	1	51	1296.73
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	21	13	644	[1,632,25,665]	27	0.300987	1	27	869.407
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	22	436	672	[419,657,452,689]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	23	1216	715	[1202,699,1230,730]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	24	939	730	[919,718,955,744]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	25	158	764	[144,745,177,800]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	26	1149	868	[1134,856,1167,881]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	27	975	923	[928,905,994,940]	65	0.389042	2	65	1033.2
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	28	21	973	[5,956,40,997]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	29	1212	1006	[1196,991,1229,1022]	51	0.348481	1	51	1205.73
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	30	261	1009	[251,999,273,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	31	19	168	[2,148,40,196]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	8	32	1296	516	[1273,505,1330,529]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	1	76	45	[60,28,91,67]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	2	811	110	[775,94,832,134]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	3	19	293	[4,274,35,315]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	4	274	366	[260,352,290,379]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	5	853	480	[836,460,871,500]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	6	970	485	[956,471,986,500]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	7	893	546	[873,523,913,567]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	8	901	589	[879,569,931,609]	20	0.324136	1	20	747.05
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	9	1100	612	[1076,594,1117,644]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	10	161	650	[106,624,213,671]	27	0.367296	1	27	782.667
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	11	449	686	[435,672,468,701]	41	0.325355	1	41	1314.56
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	12	1332	695	[1311,673,1354,731]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	13	1006	740	[991,725,1022,757]	21	0.326595	1	21	888.381
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	14	510	780	[478,757,538,812]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	15	232	793	[208,777,249,818]	50	0.331029	1	50	733.48
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	16	169	811	[150,789,192,833]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	17	755	857	[712,835,782,876]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	18	621	883	[567,835,662,914]	40	0.298562	1	40	756.125
THP1 casp-4/5 -/-	agrA	2	4	9	1	9	19	247	980	[231,964,266,997]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	1	123	18	[108,6,138,39]	79	0.319251	2	79	775.367
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	2	926	102	[910,86,945,119]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	3	654	116	[638,102,669,132]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	4	1063	222	[1048,212,1088,234]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	5	347	251	[322,234,366,277]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	6	213	287	[190,252,236,313]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	7	1314	275	[1299,263,1329,291]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	8	318	309	[304,278,331,327]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	9	643	325	[623,311,658,345]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	10	746	344	[732,331,760,362]	74	0.294476	1	74	1172.05
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	11	142	355	[117,334,162,380]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	12	80	375	[63,361,94,391]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	13	614	383	[587,364,631,399]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	14	1097	398	[1075,386,1109,418]	53	0.284548	1	53	844.34
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	15	889	413	[868,392,911,434]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	16	744	421	[728,406,760,445]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	17	705	439	[694,429,716,455]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	18	14	449	[1,435,27,476]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	19	953	465	[932,449,974,483]	75	0.351576	1	75	1122.47
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	20	1307	463	[1293,449,1323,480]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	21	572	482	[561,469,584,496]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	22	550	505	[532,489,567,521]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	23	374	529	[358,511,395,547]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	24	1344	581	[1331,565,1358,594]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	25	991	634	[975,619,1007,650]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	26	1132	656	[1104,639,1154,683]	26	0.358167	1	26	972.462
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	27	942	680	[932,657,955,692]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	28	1102	715	[1089,686,1116,732]	25	0.371111	1	25	819.76
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	29	386	804	[376,752,417,848]	27	0.329168	1	27	909.667
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	30	1026	804	[1007,779,1046,835]	102	0.298516	2	102	901.451
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	31	972	815	[957,802,989,836]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	32	68	862	[55,851,86,876]	24	0.31282	1	24	1091.54
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	33	373	867	[358,853,403,891]	40	0.387812	1	40	863.175
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	34	163	881	[151,868,173,906]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	35	546	894	[534,880,557,910]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	36	608	896	[598,886,619,911]	45	0.412479	2	45	764.289
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	37	346	915	[318,900,399,957]	45	0.387215	2	45	916.178
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	38	464	922	[452,908,476,945]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	39	627	931	[615,916,641,948]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	40	319	353	[308,334,329,368]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	41	1069	347	[1057,333,1086,365]	63	0.308717	1	63	766.111
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	42	1066	436	[1048,422,1079,462]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	43	590	505	[569,494,606,526]	49	0.298919	1	49	1042.06
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	44	694	547	[676,528,714,565]	71	0.353781	1	71	1708.92
THP1 casp-4/5 -/-	agrA	2	4	9	1	10	45	295	903	[280,886,320,924]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	1	1352	148	[1345,141,1358,185]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	2	1298	46	[1281,33,1311,61]	21	0.301086	1	21	1018.62
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	3	1128	133	[1112,121,1142,147]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	4	644	398	[623,383,662,413]	101	0.36898	3	101	915.257
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	5	718	768	[693,749,761,787]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	11	6	285	1012	[264,1002,318,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	1	662	74	[614,66,687,95]	194	0.408686	2	194	1498.99
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	2	1296	1012	[1286,1000,1327,1022]	64	0.318298	1	64	694.25
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	3	577	26	[562,10,594,58]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	4	290	59	[260,41,320,81]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	5	217	87	[199,69,237,113]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	6	1053	87	[1030,69,1071,104]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	7	73	102	[60,89,92,117]	30	0.309036	1	30	820.6
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	8	772	131	[752,108,799,158]	22	0.355929	1	22	800.818
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	9	85	138	[72,125,97,153]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	10	537	159	[521,145,552,172]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	11	274	173	[261,154,288,189]	40	0.318669	1	40	1063.13
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	12	412	195	[388,184,428,207]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	13	459	215	[443,201,473,232]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	14	396	293	[383,281,410,309]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	15	1122	301	[1104,283,1147,318]	38	0.328468	1	38	989.289
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	16	64	342	[1,323,85,362]	23	0.298912	1	23	1236.13
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	17	1347	378	[1335,365,1358,398]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	18	139	412	[113,396,160,448]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	19	941	429	[914,414,976,449]	73	0.296032	2	73	1055.53
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	20	994	487	[978,474,1052,511]	49	0.314746	2	49	840.143
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	21	77	544	[61,528,91,560]	28	0.389391	1	28	1220.68
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	22	311	573	[262,547,333,588]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	23	1270	581	[1248,562,1294,600]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	24	1039	604	[1023,587,1077,621]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	25	820	672	[796,635,853,714]	90	0.388245	1	90	813.533
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	26	716	652	[691,639,738,681]	92	0.296101	1	92	1083.79
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	27	130	665	[117,651,145,679]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	28	1147	685	[1130,655,1170,717]	48	0.321481	2	48	760.458
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	29	244	672	[229,655,260,695]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	30	92	716	[75,701,106,733]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	31	1108	738	[1092,723,1125,756]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	32	868	741	[850,722,886,763]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	33	311	765	[294,734,328,784]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	34	878	790	[863,763,894,832]	31	0.363567	1	31	862.355
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	35	1274	874	[1258,840,1290,892]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	36	833	950	[816,936,858,980]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	37	1246	980	[1190,953,1266,1022]	39	0.283103	1	39	568.744
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	38	321	76	[307,64,333,94]	66	0.315092	1	66	1197.94
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	39	1212	267	[1195,240,1229,289]	45	0.291118	2	45	880.511
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	40	1318	276	[1283,243,1351,304]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	41	239	267	[227,252,251,282]	39	0.366087	1	39	1258.97
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	42	352	713	[333,677,370,740]	28	0.29648	1	28	805.714
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	43	1281	716	[1255,686,1311,745]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	44	678	755	[660,745,690,833]	78	0.344125	2	78	929.679
THP1 casp-4/5 -/-	agrA	2	4	9	1	12	45	162	803	[144,762,178,821]	41	0.309353	1	41	803.585
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	1	30	72	[1,41,67,107]	26	0.325922	1	26	753.038
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	2	373	127	[352,104,393,154]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	3	52	139	[35,104,80,158]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	4	30	230	[1,200,81,265]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	5	191	231	[175,216,210,246]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	6	990	282	[953,257,1018,316]	27	0.359118	1	27	762.185
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	7	1228	299	[1210,283,1248,318]	56	0.333027	1	56	1025
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	8	394	336	[376,319,412,352]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	9	1012	456	[994,440,1032,473]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	10	49	471	[34,456,65,486]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	11	283	540	[265,526,300,555]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	12	176	560	[163,548,194,573]	42	0.385601	1	42	1257.62
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	13	90	600	[77,586,103,614]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	14	957	789	[939,773,978,807]	106	0.291379	2	106	1470.46
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	15	425	820	[402,799,442,848]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	16	243	889	[225,870,264,908]	25	0.332061	1	25	1361.36
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	17	683	978	[635,939,705,1022]	62	0.346201	2	62	654.177
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	18	760	1006	[743,991,776,1022]	88	0.400424	2	88	981.443
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	19	344	1008	[328,995,372,1022]	29	0.368639	1	29	989.966
THP1 casp-4/5 -/-	agrA	2	4	9	1	13	20	59	669	[48,599,71,689]	110	0.309758	2	110	917.755
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	1	734	14	[720,1,750,31]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	2	1191	139	[1174,123,1204,167]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	3	380	205	[358,182,418,231]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	4	546	314	[532,301,560,334]	63	0.366747	1	63	1124.32
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	5	623	329	[600,305,646,351]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	6	1048	361	[1016,323,1097,420]	154	0.311671	4	154	1018.36
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	7	760	349	[738,330,783,374]	47	0.29483	1	47	936.362
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	8	1067	455	[1022,420,1084,477]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	9	581	519	[563,468,606,545]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	10	463	501	[437,477,485,526]	45	0.293053	1	45	922.222
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	11	24	570	[9,553,40,585]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	12	369	602	[347,579,392,624]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	13	566	602	[527,583,583,627]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	14	1241	789	[1225,775,1254,804]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	15	496	828	[477,805,516,851]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	16	1268	855	[1254,842,1283,869]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	17	691	866	[672,849,708,884]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	18	15	876	[1,856,66,898]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	19	109	946	[87,923,134,969]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	20	761	1008	[748,994,779,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	21	95	89	[77,70,116,125]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	1	22	722	754	[697,721,739,770]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	2	1	1229	554	[1190,522,1257,604]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	1	731	451	[709,444,741,471]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	2	1005	267	[985,248,1024,287]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	3	1343	362	[1328,347,1358,382]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	4	1276	436	[1257,416,1299,456]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	5	1190	440	[1175,424,1206,455]	30	0.293635	1	30	1126.27
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	6	661	463	[637,447,709,483]	57	0.43346	1	57	1176.07
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	7	514	509	[486,488,539,533]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	8	328	526	[302,501,355,553]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	9	889	557	[872,540,905,574]	65	0.304415	2	65	1555.32
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	10	586	623	[563,605,607,644]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	11	775	633	[760,615,790,669]	105	0.309895	2	105	895.6
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	12	1323	705	[1305,683,1341,741]	35	0.295513	1	35	859.571
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	13	1157	834	[1142,819,1171,851]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	3	14	66	882	[25,831,150,922]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	1	1275	306	[1195,276,1304,365]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	2	935	326	[914,306,953,346]	29	0.285908	1	29	791.069
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	3	97	355	[57,328,122,391]	167	0.31964	3	167	1230.52
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	4	676	600	[665,589,707,623]	27	0.369499	1	27	1274.33
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	5	850	688	[832,671,883,721]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	6	630	768	[607,741,651,793]	56	0.291353	2	56	895.589
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	7	466	777	[445,756,490,797]	23	0.329925	1	23	976.391
THP1 casp-4/5 -/-	agrA	3	4	10	1	4	8	1025	895	[1002,876,1048,914]	112	0.302818	2	112	1166.77
